,timeperiod,gt_date,Material,SubLotItemId,ComponentName,P100MOD_Lower_Spec,P100MOD_Upper_Spec,P100MOD_Actual,P10MOD_Lower_Spec,P10MOD_Upper_Spec,P10MOD_Actual,P300MOD_Lower_Spec,P300MOD_Upper_Spec,P300MOD_Actual,PDISP30X_Lower_Spec,PDISP30X_Upper_Spec,PDISP30X_Actual,PEB_Lower_Spec,PEB_Upper_Spec,PEB_Actual,PHARD_Lower_Spec,PHARD_Upper_Spec,PHARD_Actual,PMDRMH_Lower_Spec,PMDRMH_Upper_Spec,PMDRMH_Actual,PMDRML_Lower_Spec,PMDRML_Upper_Spec,PMDRML_Actual,PMDRT10_Lower_Spec,PMDRT10_Upper_Spec,PMDRT10_Actual,PMDRT2_Lower_Spec,PMDRT2_Upper_Spec,PMDRT2_Actual,PMDRT50_Lower_Spec,PMDRT50_Upper_Spec,PMDRT50_Actual,PMDRT90_Lower_Spec,PMDRT90_Upper_Spec,PMDRT90_Actual,PMIV_Lower_Spec,PMIV_Upper_Spec,PMIV_Actual,PML4_Lower_Spec,PML4_Upper_Spec,PML4_Actual,PMV_Lower_Spec,PMV_Upper_Spec,PMV_Actual,PRBRESIL_Lower_Spec,PRBRESIL_Upper_Spec,PRBRESIL_Actual,PSPGR_Lower_Spec,PSPGR_Upper_Spec,PSPGR_Actual,PT35_Lower_Spec,PT35_Upper_Spec,PT35_Actual,PT5_Lower_Spec,PT5_Upper_Spec,PT5_Actual,PTENSTG_Lower_Spec,PTENSTG_Upper_Spec,PTENSTG_Actual,BanburySubLotBarcode,BanburyMaterialCode
2211,Control 1,25-03-2022,2156016WSTA1-VMSRC,4L422022321195637,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.33,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,44,54,48.6,,,,1.087,1.107,1.101,14.5,18.5,16.55,10,14,12.01,,,,4L422022321195637,A2236FB
2212,Control 1,25-03-2022,2156016WSTA1-VMSRC,4L422022321195637,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.33,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,44,54,48.6,,,,1.087,1.107,1.101,14.5,18.5,16.55,10,14,12.01,,,,4L422022321195637,A2236FB
2213,Control 1,26-03-2022,2156016WSTA1-VMSRC,4L422022321195637,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.33,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,44,54,48.6,,,,1.087,1.107,1.101,14.5,18.5,16.55,10,14,12.01,,,,4L422022321195637,A2236FB
2214,Control 1,26-03-2022,2156016WSTA1-VMSRC,4L422022321195637,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.33,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,44,54,48.6,,,,1.087,1.107,1.101,14.5,18.5,16.55,10,14,12.01,,,,4L422022321195637,A2236FB
2215,Control 1,26-03-2022,2156016WSTA1-VMSRC,4L422022321195637,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.33,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,44,54,48.6,,,,1.087,1.107,1.101,14.5,18.5,16.55,10,14,12.01,,,,4L422022321195637,A2236FB
2216,Control 1,26-03-2022,2156016WSTA1-VMSRC,4L422022321195637,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.33,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,44,54,48.6,,,,1.087,1.107,1.101,14.5,18.5,16.55,10,14,12.01,,,,4L422022321195637,A2236FB
2217,Not Applicable,24-03-2022,2156016WSTA1-VMSRC,4L422022321192435,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.54,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.101,,,,,,,,,,4L422022321192435,A2236FB
2218,Not Applicable,24-03-2022,2156016WSTA1-VMSRC,4L422022321192435,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.54,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.101,,,,,,,,,,4L422022321192435,A2236FB
2219,Not Applicable,24-03-2022,2156016WSTA1-VMSRC,4L422022321192435,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.54,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.101,,,,,,,,,,4L422022321192435,A2236FB
2220,Not Applicable,24-03-2022,2156016WSTA1-VMSRC,4L422022321192435,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.54,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.101,,,,,,,,,,4L422022321192435,A2236FB
2221,Not Applicable,24-03-2022,2156016WSTA1-VMSRC,4L422022321192435,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.54,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.101,,,,,,,,,,4L422022321192435,A2236FB
2222,Control 1,25-03-2022,2156016WSTA1-VMSRC,4L422022321192435,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.54,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.101,,,,,,,,,,4L422022321192435,A2236FB
2223,Control 1,25-03-2022,2156016WSTA1-VMSRC,4L422022321192435,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.54,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.101,,,,,,,,,,4L422022321192435,A2236FB
2224,Control 1,25-03-2022,2156016WSTA1-VMSRC,4L422022321192435,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.54,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.101,,,,,,,,,,4L422022321192435,A2236FB
2225,Control 1,25-03-2022,2156016WSTA1-VMSRC,4L422022321192435,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.54,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.101,,,,,,,,,,4L422022321192435,A2236FB
2226,Control 1,25-03-2022,2156016WSTA1-VMSRC,4L422022321192435,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.54,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.101,,,,,,,,,,4L422022321192435,A2236FB
2227,Control 1,26-03-2022,2156016WSTA1-VMSRC,4L422022321192435,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.54,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.101,,,,,,,,,,4L422022321192435,A2236FB
2228,Control 1,26-03-2022,2156016WSTA1-VMSRC,4L422022321192435,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.54,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.101,,,,,,,,,,4L422022321192435,A2236FB
2229,Control 1,26-03-2022,2156016WSTA1-VMSRC,4L422022321192435,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.54,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.101,,,,,,,,,,4L422022321192435,A2236FB
2230,Control 1,26-03-2022,2156016WSTA1-VMSRC,4L422022321192435,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.54,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.101,,,,,,,,,,4L422022321192435,A2236FB
2231,Control 1,26-03-2022,2156016WSTA1-VMSRC,4L422022321192435,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.54,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.101,,,,,,,,,,4L422022321192435,A2236FB
2232,Not Applicable,24-03-2022,2156016WSTTL-VL,4L42202232112249,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,10.17,7.5,3,2,1,3,0.41,1,3,0.64,1,3,0.98,1.36,1.72,1.59,,,,,,,,,,,,,,,,,,,,,,,,,4L42202232112249,44359FB
2233,Not Applicable,24-03-2022,2156016WSTTL-VL,4L42202232112249,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,10.17,7.5,3,2,1,3,0.41,1,3,0.64,1,3,0.98,1.36,1.72,1.59,,,,,,,,,,,,,,,,,,,,,,,,,4L42202232112249,44359FB
2234,Not Applicable,24-03-2022,2156016WSTTL-VL,4L42202232112249,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,10.17,7.5,3,2,1,3,0.41,1,3,0.64,1,3,0.98,1.36,1.72,1.59,,,,,,,,,,,,,,,,,,,,,,,,,4L42202232112249,44359FB
2235,Not Applicable,24-03-2022,2156016WSTTL-VL,4L42202232205958,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,6.71,4.8,3,1.61,1,3,0.49,1,3,1.02,1,3,1.2,1.9,2.7,2.3,,,,,,,,,,,,,,,,,,,,,,,,,4L42202232205958,21527FB
2236,Not Applicable,24-03-2022,2156016WSTTL-VL,4L42202232205958,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,6.71,4.8,3,1.61,1,3,0.49,1,3,1.02,1,3,1.2,1.9,2.7,2.3,,,,,,,,,,,,,,,,,,,,,,,,,4L42202232205958,21527FB
2237,Not Applicable,24-03-2022,2156016WSTTL-VL,4L42202232205958,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,6.71,4.8,3,1.61,1,3,0.49,1,3,1.02,1,3,1.2,1.9,2.7,2.3,,,,,,,,,,,,,,,,,,,,,,,,,4L42202232205958,21527FB
2238,Not Applicable,24-03-2022,2156016WSTTL-VL,4L42202232205958,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,6.71,4.8,3,1.61,1,3,0.49,1,3,1.02,1,3,1.2,1.9,2.7,2.3,,,,,,,,,,,,,,,,,,,,,,,,,4L42202232205958,21527FB
2239,Not Applicable,24-03-2022,2156016WSTTL-VL,4L42202232205958,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,6.71,4.8,3,1.61,1,3,0.49,1,3,1.02,1,3,1.2,1.9,2.7,2.3,,,,,,,,,,,,,,,,,,,,,,,,,4L42202232205958,21527FB
2240,Not Applicable,24-03-2022,2156016WSTA1-VMSRC,4L422022321201041,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.28,8.5,,,,,,,,,,,,1.1,1.34,1.2,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022321201041,A2236FB
2241,Not Applicable,24-03-2022,2156016WSTA1-VMSRC,4L422022321201041,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.28,8.5,,,,,,,,,,,,1.1,1.34,1.2,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022321201041,A2236FB
2242,Not Applicable,24-03-2022,2156016WSTA1-VMSRC,4L422022321201041,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.28,8.5,,,,,,,,,,,,1.1,1.34,1.2,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022321201041,A2236FB
2243,Not Applicable,24-03-2022,2156016WSTA1-VMSRC,4L422022321201041,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.28,8.5,,,,,,,,,,,,1.1,1.34,1.2,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022321201041,A2236FB
2244,Not Applicable,24-03-2022,2156016WSTA1-VMSRC,4L422022321201041,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.28,8.5,,,,,,,,,,,,1.1,1.34,1.2,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022321201041,A2236FB
2245,Control 1,25-03-2022,2156016WSTA1-VMSRC,4L422022321201041,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.28,8.5,,,,,,,,,,,,1.1,1.34,1.2,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022321201041,A2236FB
2246,Control 1,25-03-2022,2156016WSTA1-VMSRC,4L422022321201041,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.28,8.5,,,,,,,,,,,,1.1,1.34,1.2,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022321201041,A2236FB
2247,Control 1,25-03-2022,2156016WSTA1-VMSRC,4L422022321201041,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.28,8.5,,,,,,,,,,,,1.1,1.34,1.2,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022321201041,A2236FB
2248,Control 1,25-03-2022,2156016WSTA1-VMSRC,4L422022321201041,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.28,8.5,,,,,,,,,,,,1.1,1.34,1.2,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022321201041,A2236FB
2249,Control 1,25-03-2022,2156016WSTA1-VMSRC,4L422022321201041,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.28,8.5,,,,,,,,,,,,1.1,1.34,1.2,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022321201041,A2236FB
2250,Control 1,26-03-2022,2156016WSTA1-VMSRC,4L422022321201041,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.28,8.5,,,,,,,,,,,,1.1,1.34,1.2,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022321201041,A2236FB
2251,Control 1,26-03-2022,2156016WSTA1-VMSRC,4L422022321201041,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.28,8.5,,,,,,,,,,,,1.1,1.34,1.2,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022321201041,A2236FB
2252,Control 1,26-03-2022,2156016WSTA1-VMSRC,4L422022321201041,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.28,8.5,,,,,,,,,,,,1.1,1.34,1.2,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022321201041,A2236FB
2253,Control 1,26-03-2022,2156016WSTA1-VMSRC,4L422022321201041,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.28,8.5,,,,,,,,,,,,1.1,1.34,1.2,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022321201041,A2236FB
2254,Control 1,26-03-2022,2156016WSTA1-VMSRC,4L422022321201041,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.28,8.5,,,,,,,,,,,,1.1,1.34,1.2,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022321201041,A2236FB
2266,Not Applicable,24-03-2022,2156016WSTA1TL-MCB,4L422022321104623,Cap,,,,,,,,,,4,0,9.92,,,,,,,12,16,14.8,12,4,2.42,1,4,0.65,1,3,0.73,1,3,0.97,1.4,1.8,1.61,,,,,,,,,,46.5,52.5,49.82,1.144,1.164,1.152,,,,,,,,,,4L422022321104623,35046FB
2267,Not Applicable,24-03-2022,2156016WSTA1TL-MCB,4L422022321104623,Cap,,,,,,,,,,4,0,9.92,,,,,,,12,16,14.8,12,4,2.42,1,4,0.65,1,3,0.73,1,3,0.97,1.4,1.8,1.61,,,,,,,,,,46.5,52.5,49.82,1.144,1.164,1.152,,,,,,,,,,4L422022321104623,35046FB
2268,Not Applicable,24-03-2022,2156016WSTA1TL-MCB,4L422022321104623,Cap,,,,,,,,,,4,0,9.92,,,,,,,12,16,14.8,12,4,2.42,1,4,0.65,1,3,0.73,1,3,0.97,1.4,1.8,1.61,,,,,,,,,,46.5,52.5,49.82,1.144,1.164,1.152,,,,,,,,,,4L422022321104623,35046FB
2269,Not Applicable,24-03-2022,2156016WSTA1TL-MCB,4L422022321104623,Cap,,,,,,,,,,4,0,9.92,,,,,,,12,16,14.8,12,4,2.42,1,4,0.65,1,3,0.73,1,3,0.97,1.4,1.8,1.61,,,,,,,,,,46.5,52.5,49.82,1.144,1.164,1.152,,,,,,,,,,4L422022321104623,35046FB
2270,Not Applicable,24-03-2022,2156016WSTA1TL-MCB,4L422022321104623,Cap,,,,,,,,,,4,0,9.92,,,,,,,12,16,14.8,12,4,2.42,1,4,0.65,1,3,0.73,1,3,0.97,1.4,1.8,1.61,,,,,,,,,,46.5,52.5,49.82,1.144,1.164,1.152,,,,,,,,,,4L422022321104623,35046FB
2271,Not Applicable,24-03-2022,2156016WSTA1TL-MCB,4L422022321104623,Cap,,,,,,,,,,4,0,9.92,,,,,,,12,16,14.8,12,4,2.42,1,4,0.65,1,3,0.73,1,3,0.97,1.4,1.8,1.61,,,,,,,,,,46.5,52.5,49.82,1.144,1.164,1.152,,,,,,,,,,4L422022321104623,35046FB
2272,Not Applicable,24-03-2022,2156016WSTA1TL-MCB,4L422022321104623,Cap,,,,,,,,,,4,0,9.92,,,,,,,12,16,14.8,12,4,2.42,1,4,0.65,1,3,0.73,1,3,0.97,1.4,1.8,1.61,,,,,,,,,,46.5,52.5,49.82,1.144,1.164,1.152,,,,,,,,,,4L422022321104623,35046FB
2277,Not Applicable,24-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2278,Not Applicable,24-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2279,Not Applicable,24-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2280,Not Applicable,24-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2281,Not Applicable,24-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2282,Not Applicable,24-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2283,Control 1,26-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2284,Control 1,26-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2285,Control 1,26-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2286,Control 1,26-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2287,Control 1,26-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2288,Control 1,26-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2289,Control 1,27-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2290,Control 1,27-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2291,Control 1,27-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2292,Control 1,27-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2293,Control 1,27-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2294,Control 1,27-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2295,Control 1,28-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2296,Control 1,28-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2297,Control 1,28-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2298,Control 1,28-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2299,Control 1,28-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2300,Control 1,28-03-2022,2156016WSTA1-VMSRC,4L422022321192252,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.27,8.5,,,,,,,,,,,,1.1,1.34,1.21,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321192252,A2236FB
2301,Not Applicable,24-03-2022,2156016WSTA1-VMSRC,4L422022321195450,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.67,8.5,,,,,,,,,,,,1.1,1.34,1.18,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321195450,A2236FB
2302,Not Applicable,24-03-2022,2156016WSTA1-VMSRC,4L422022321195450,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.67,8.5,,,,,,,,,,,,1.1,1.34,1.18,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321195450,A2236FB
2303,Not Applicable,24-03-2022,2156016WSTA1-VMSRC,4L422022321195450,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.67,8.5,,,,,,,,,,,,1.1,1.34,1.18,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321195450,A2236FB
2304,Not Applicable,24-03-2022,2156016WSTA1-VMSRC,4L422022321195450,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.67,8.5,,,,,,,,,,,,1.1,1.34,1.18,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321195450,A2236FB
2305,Not Applicable,24-03-2022,2156016WSTA1-VMSRC,4L422022321195450,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.67,8.5,,,,,,,,,,,,1.1,1.34,1.18,,,,,,,,,,,,,1.087,1.107,1.102,,,,,,,,,,4L422022321195450,A2236FB
2306,Not Applicable,24-03-2022,2156016WSTTL-VL,4L42202232310334,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,6.7,4.8,3,1.5,1,3,0.51,1,3,1.03,1,3,1.23,1.9,2.7,2.37,,,,,,,,,,,,,,,,,,,,,,,,,4L42202232310334,21527FB
2307,Not Applicable,24-03-2022,2156016WSTTL-VL,4L42202232310334,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,6.7,4.8,3,1.5,1,3,0.51,1,3,1.03,1,3,1.23,1.9,2.7,2.37,,,,,,,,,,,,,,,,,,,,,,,,,4L42202232310334,21527FB
2308,Not Applicable,24-03-2022,2156016WSTTL-VL,4L42202232310334,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,6.7,4.8,3,1.5,1,3,0.51,1,3,1.03,1,3,1.23,1.9,2.7,2.37,,,,,,,,,,,,,,,,,,,,,,,,,4L42202232310334,21527FB
2309,Not Applicable,24-03-2022,2156016WSTTL-VL,4L42202232310334,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,6.7,4.8,3,1.5,1,3,0.51,1,3,1.03,1,3,1.23,1.9,2.7,2.37,,,,,,,,,,,,,,,,,,,,,,,,,4L42202232310334,21527FB
2310,Not Applicable,24-03-2022,2156016WSTTL-VL,4L42202232310334,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,6.7,4.8,3,1.5,1,3,0.51,1,3,1.03,1,3,1.23,1.9,2.7,2.37,,,,,,,,,,,,,,,,,,,,,,,,,4L42202232310334,21527FB
2311,Not Applicable,24-03-2022,2156016WSTTL-VL,4L42202232310334,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,6.7,4.8,3,1.5,1,3,0.51,1,3,1.03,1,3,1.23,1.9,2.7,2.37,,,,,,,,,,,,,,,,,,,,,,,,,4L42202232310334,21527FB
